1e-16 0.00128859
1.12202e-16 0.00162201
1.25893e-16 0.00204167
1.41254e-16 0.00256987
1.58489e-16 0.00323464
1.77828e-16 0.00407128
1.99526e-16 0.00512418
2.23872e-16 0.00644919
2.51189e-16 0.00811654
2.81838e-16 0.0102146
3.16228e-16 0.0128544
3.54813e-16 0.0161757
3.98107e-16 0.020354
4.46684e-16 0.0256102
5.01187e-16 0.0322215
5.62341e-16 0.0405365
6.30957e-16 0.0509931
7.07946e-16 0.0641409
7.94328e-16 0.0806702
8.91251e-16 0.101447
1e-15 0.127559
1.12202e-15 0.160368
1.25893e-15 0.201582
1.41254e-15 0.253342
1.58489e-15 0.318326
1.77828e-15 0.399887
1.99526e-15 0.502217
2.23872e-15 0.630551
2.51189e-15 0.791426
2.81838e-15 0.992993
3.16228e-15 1.2454
3.54813e-15 1.56129
3.98107e-15 1.95634
4.46684e-15 2.45002
5.01187e-15 3.06495
5.62341e-15 3.78975
6.30957e-15 4.69871
7.07946e-15 5.83664
7.94328e-15 7.25874
8.91251e-15 9.03297
1e-14 11.2428
1.12202e-14 13.9908
1.25893e-14 17.3954
1.41254e-14 21.4786
1.58489e-14 26.5522
1.77828e-14 32.8524
1.99526e-14 40.6773
2.23872e-14 50.4102
2.51189e-14 62.5548
2.81838e-14 77.7916
3.16228e-14 96.7836
3.54813e-14 121.072
3.98107e-14 152.72
4.46684e-14 191.429
5.01187e-14 236.423
5.62341e-14 292.506
6.30957e-14 366.605
7.07946e-14 464.477
7.94328e-14 616.093
8.91251e-14 855.776
1e-13 1212.88
1.12202e-13 1728.4
1.25893e-13 2489.55
1.41254e-13 3578.39
1.58489e-13 5082.1
1.77828e-13 7080.41
1.99526e-13 9627.32
2.23872e-13 10000
2.51189e-13 10000
2.81838e-13 10000
3.16228e-13 10000
3.54813e-13 10000
3.98107e-13 10000
4.46684e-13 10000
5.01187e-13 10000
5.62341e-13 10000
6.30957e-13 10000
7.07946e-13 10000
7.94328e-13 10000
8.91251e-13 10000
1e-12 10000
