6e-16 0.0131997
6.73212e-16 0.016612
7.55358e-16 0.0209056
8.47524e-16 0.0263077
9.50934e-16 0.0331041
1.06697e-15 0.041654
1.19716e-15 0.0524089
1.34323e-15 0.0659359
1.50713e-15 0.0829478
1.69103e-15 0.10434
1.89737e-15 0.131235
2.12888e-15 0.165046
2.38864e-15 0.207542
2.6801e-15 0.260943
3.00712e-15 0.328034
3.37405e-15 0.412304
3.78574e-15 0.518124
4.24768e-15 0.637057
4.76597e-15 0.78074
5.34751e-15 0.964059
6e-15 1.19737
6.73212e-15 1.49363
7.55358e-15 1.86906
8.47524e-15 2.33636
9.50934e-15 2.91664
1.06697e-14 3.63768
1.19716e-14 4.35845
1.34323e-14 5.20679
1.50713e-14 6.33837
1.69103e-14 7.79168
1.89737e-14 9.63191
2.12888e-14 12.0369
2.38864e-14 15.1564
2.6801e-14 19.1777
3.00712e-14 24.3354
3.37405e-14 30.7879
3.78574e-14 38.9857
4.24768e-14 49.4359
4.76597e-14 59.778
5.34751e-14 70.591
6e-14 83.6965
6.73212e-14 101.209
7.55358e-14 120.875
8.47524e-14 145.757
9.50934e-14 175.638
1.06697e-13 209.418
1.19716e-13 261.643
1.34323e-13 343.37
1.50713e-13 470.823
1.69103e-13 668.141
1.89737e-13 969.186
2.12888e-13 1420.91
2.38864e-13 2092.52
2.6801e-13 3062.33
3.00712e-13 4418.65
3.37405e-13 6249.55
3.78574e-13 8618.54
4.24768e-13 10000
4.76597e-13 10000
5.34751e-13 10000
6e-13 10000
6.73212e-13 10000
7.55358e-13 10000
8.47524e-13 10000
9.50934e-13 10000
1.06697e-12 10000
1.19716e-12 10000
1.34323e-12 10000
1.50713e-12 10000
1.69103e-12 10000
1.89737e-12 10000
2.12888e-12 10000
2.38864e-12 10000
2.6801e-12 10000
3.00712e-12 10000
3.37405e-12 10000
3.78574e-12 10000
4.24768e-12 10000
4.76597e-12 10000
5.34751e-12 10000
6e-12 10000
