6e-16 0.00098473
6.73212e-16 0.00123968
7.55358e-16 0.00156064
8.47524e-16 0.00196469
9.50934e-16 0.00247335
1.06697e-15 0.00311369
1.19716e-15 0.00391979
1.34323e-15 0.00493458
1.50713e-15 0.00621205
1.69103e-15 0.00782022
1.89737e-15 0.00984465
2.12888e-15 0.0123931
2.38864e-15 0.0156011
2.6801e-15 0.0196395
3.00712e-15 0.024723
3.37405e-15 0.0311221
3.78574e-15 0.0391771
4.24768e-15 0.0493165
4.76597e-15 0.0620793
5.34751e-15 0.0781441
6e-15 0.0983648
6.73212e-15 0.123816
7.55358e-15 0.15585
8.47524e-15 0.196168
9.50934e-15 0.246912
1.06697e-14 0.310775
1.19716e-14 0.390044
1.34323e-14 0.468089
1.50713e-14 0.569499
1.69103e-14 0.700693
1.89737e-14 0.869797
2.12888e-14 1.08708
2.38864e-14 1.36553
2.6801e-14 1.72154
3.00712e-14 2.17579
3.37405e-14 2.75441
3.78574e-14 3.49033
4.24768e-14 4.34751
4.76597e-14 5.44486
5.34751e-14 6.84821
6e-14 8.57551
6.73212e-14 10.7773
7.55358e-14 13.5928
8.47524e-14 17.187
9.50934e-14 21.7324
1.06697e-13 27.4744
1.19716e-13 34.8019
1.34323e-13 44.0499
1.50713e-13 55.1248
1.69103e-13 68.2677
1.89737e-13 85.0435
2.12888e-13 106.456
2.38864e-13 133.176
2.6801e-13 163.223
3.00712e-13 202.656
3.37405e-13 245.559
3.78574e-13 298.178
4.24768e-13 360.883
4.76597e-13 449.59
5.34751e-13 576.711
6e-13 759.998
6.73212e-13 1024.85
7.55358e-13 1406.11
8.47524e-13 1948.78
9.50934e-13 2716.31
1.06697e-12 3801.55
1.19716e-12 5301.09
1.34323e-12 7321.49
1.50713e-12 9964.28
1.69103e-12 10000
1.89737e-12 10000
2.12888e-12 10000
2.38864e-12 10000
2.6801e-12 10000
3.00712e-12 10000
3.37405e-12 10000
3.78574e-12 10000
4.24768e-12 10000
4.76597e-12 10000
5.34751e-12 10000
6e-12 10000
