3.36606e-16 0.000985422
3.77679e-16 0.00124055
4.23762e-16 0.00156172
4.75467e-16 0.00196604
5.33484e-16 0.00247503
5.98578e-16 0.00311578
6.71616e-16 0.0039224
7.53567e-16 0.00493781
8.45514e-16 0.00621605
9.48684e-16 0.00782515
1.06444e-15 0.00985073
1.19432e-15 0.0124005
1.34005e-15 0.0156102
1.50356e-15 0.0196506
1.68702e-15 0.0247364
1.89287e-15 0.0311381
2.12384e-15 0.0391961
2.38298e-15 0.0493387
2.67375e-15 0.0621049
3e-15 0.0781728
3.36606e-15 0.098396
3.77679e-15 0.123848
4.23762e-15 0.15588
4.75467e-15 0.196191
5.33484e-15 0.246918
5.98578e-15 0.31075
6.71616e-15 0.391068
7.53567e-15 0.492123
8.45514e-15 0.586502
9.48684e-15 0.698667
1.06444e-14 0.84645
1.19432e-14 1.03983
1.34005e-14 1.29143
1.50356e-14 1.61722
1.68702e-14 2.03737
1.89287e-14 2.57733
2.12384e-14 3.26915
2.38298e-14 4.10952
2.67375e-14 5.09812
3e-14 6.37727
3.36606e-14 8.02516
3.77679e-14 10.1401
4.23762e-14 12.8451
4.75467e-14 16.2946
5.33484e-14 20.6811
5.98578e-14 26.1773
6.71616e-14 33.101
7.53567e-14 41.8071
8.45514e-14 52.6875
9.48684e-14 66.3992
1.06444e-13 83.6251
1.19432e-13 105.195
1.34005e-13 132.08
1.50356e-13 165.107
1.68702e-13 206.001
1.89287e-13 249.041
2.12384e-13 300.679
2.38298e-13 365.034
2.67375e-13 444.09
3e-13 540.193
3.36606e-13 656.128
3.77679e-13 794.572
4.23762e-13 958.207
4.75467e-13 1148.54
5.33484e-13 1367.87
5.98578e-13 1617.68
6.71616e-13 1858.81
7.53567e-13 2113.49
8.45514e-13 2380.64
9.48684e-13 2643.82
1.06444e-12 2855.56
1.19432e-12 2936.6
1.34005e-12 2772.22
1.50356e-12 2437.09
1.68702e-12 2225.82
1.89287e-12 2183.3
2.12384e-12 2316.65
2.38298e-12 2431.78
2.67375e-12 2467.23
3e-12 2581.48
