	1e-15	0.0508757
	1.12202e-15	0.0640897
	1.25893e-15	0.080742
	1.41254e-15	0.10173
	1.58489e-15	0.128186
	1.77828e-15	0.16154
	1.99526e-15	0.203597
	2.23872e-15	0.256639
	2.51189e-15	0.32355
	2.81838e-15	0.407975
	3.16228e-15	0.514529
	3.54813e-15	0.649052
	3.98107e-15	0.818943
	4.46684e-15	1.03358
	5.01187e-15	1.30486
	5.62341e-15	1.64791
	6.30957e-15	2.07737
	7.07946e-15	2.51047
	7.94328e-15	2.87745
	8.91251e-15	3.37294
	1e-14	4.03626
	1.12202e-14	4.91843
	1.25893e-14	6.08583
	1.41254e-14	7.62483
	1.58489e-14	9.64807
	1.77828e-14	11.5364
	1.99526e-14	13.9543
	2.23872e-14	17.2238
	2.51189e-14	20.8356
	2.81838e-14	25.1497
	3.16228e-14	30.4377
	3.54813e-14	36.7313
	3.98107e-14	44.5015
	4.46684e-14	54.8965
	5.01187e-14	68.2112
	5.62341e-14	87.414
	6.30957e-14	113.379
	7.07946e-14	151.063
	7.94328e-14	203.735
	8.91251e-14	278.95
	1e-13	384.007
