	1e-15	0.0372527
	1.12202e-15	0.0468721
	1.25893e-15	0.0589715
	1.41254e-15	0.0741885
	1.58489e-15	0.0933241
	1.77828e-15	0.117384
	1.99526e-15	0.14763
	2.23872e-15	0.185648
	2.51189e-15	0.233424
	2.81838e-15	0.293449
	3.16228e-15	0.368847
	3.54813e-15	0.463526
	3.98107e-15	0.582381
	4.46684e-15	0.731532
	5.01187e-15	0.918627
	5.62341e-15	1.15321
	6.30957e-15	1.4472
	7.07946e-15	1.81542
	7.94328e-15	2.27632
	8.91251e-15	2.85282
	1e-14	3.5448
	1.12202e-14	4.40494
	1.25893e-14	5.48224
	1.41254e-14	6.82937
	1.58489e-14	8.51107
	1.77828e-14	10.6066
	1.99526e-14	13.213
	2.23872e-14	16.4482
	2.51189e-14	20.4553
	2.81838e-14	25.4076
	3.16228e-14	31.5144
	3.54813e-14	39.0285
	3.98107e-14	47.3275
	4.46684e-14	56.3849
	5.01187e-14	66.2912
	5.62341e-14	75.2103
	6.30957e-14	82.08
	7.07946e-14	91.5168
	7.94328e-14	107.658
	8.91251e-14	134.162
	1e-13	176.339
