	1e-15	0.0346756
	1.12202e-15	0.0436279
	1.25893e-15	0.0548874
	1.41254e-15	0.069047
	1.58489e-15	0.0868516
	1.77828e-15	0.109236
	1.99526e-15	0.137373
	2.23872e-15	0.172736
	2.51189e-15	0.217169
	2.81838e-15	0.272987
	3.16228e-15	0.343088
	3.54813e-15	0.431101
	3.98107e-15	0.541564
	4.46684e-15	0.680152
	5.01187e-15	0.853952
	5.62341e-15	1.0718
	6.30957e-15	1.32963
	7.07946e-15	1.65041
	7.94328e-15	2.05426
	8.91251e-15	2.5619
	1e-14	3.19908
	1.12202e-14	3.99761
	1.25893e-14	4.99675
	1.41254e-14	6.24481
	1.58489e-14	7.80105
	1.77828e-14	9.7379
	1.99526e-14	12.1436
	2.23872e-14	15.1251
	2.51189e-14	18.8021
	2.81838e-14	23.2839
	3.16228e-14	28.8025
	3.54813e-14	32.7887
	3.98107e-14	32.9607
	4.46684e-14	33.5064
	5.01187e-14	35.0218
	5.62341e-14	38.1187
	6.30957e-14	43.6699
	7.07946e-14	54.0669
	7.94328e-14	71.4935
	8.91251e-14	99.1436
	1e-13	143.784
