6e-16 0.00510618
6.73212e-16 0.00642857
7.55358e-16 0.00809347
8.47524e-16 0.0101896
9.50934e-16 0.0128287
1.06697e-15 0.0161515
1.19716e-15 0.020335
1.34323e-15 0.0256024
1.50713e-15 0.0322345
1.69103e-15 0.040585
1.89737e-15 0.0510995
2.12888e-15 0.0643388
2.38864e-15 0.0810095
2.6801e-15 0.102002
3.00712e-15 0.128436
3.37405e-15 0.161724
3.78574e-15 0.203644
4.24768e-15 0.256438
4.76597e-15 0.322927
5.34751e-15 0.406669
6e-15 0.512145
6.73212e-15 0.645003
7.55358e-15 0.812362
8.47524e-15 1.02319
9.50934e-15 1.2888
1.06697e-14 1.58933
1.19716e-14 1.97031
1.34323e-14 2.45545
1.50713e-14 3.07253
1.69103e-14 3.85665
1.89737e-14 4.85216
2.12888e-14 6.11514
2.38864e-14 7.7164
2.6801e-14 9.74535
3.00712e-14 12.3149
3.37405e-14 15.5675
3.78574e-14 19.6828
4.24768e-14 24.887
4.76597e-14 31.4001
5.34751e-14 39.5855
6e-14 49.8991
6.73212e-14 62.917
7.55358e-14 79.3279
8.47524e-14 99.9838
9.50934e-14 125.929
1.06697e-13 158.432
1.19716e-13 198.903
1.34323e-13 248.878
1.50713e-13 310.579
1.69103e-13 386.129
1.89737e-13 477.595
2.12888e-13 585.392
2.38864e-13 710.899
2.6801e-13 845.78
3.00712e-13 984.911
3.37405e-13 1130.48
