	1e-15	0.0146782
	1.05925e-15	0.0164686
	1.12202e-15	0.0184775
	1.1885e-15	0.0207313
	1.25893e-15	0.02326
	1.33352e-15	0.0260971
	1.41254e-15	0.0292802
	1.49624e-15	0.0328514
	1.58489e-15	0.0368581
	1.6788e-15	0.0413534
	1.77828e-15	0.0463968
	1.88365e-15	0.052055
	1.99526e-15	0.0584031
	2.11349e-15	0.0655251
	2.23872e-15	0.0735153
	2.37137e-15	0.0824795
	2.51189e-15	0.0925364
	2.66073e-15	0.103819
	2.81838e-15	0.116477
	2.98538e-15	0.130677
	3.16228e-15	0.146607
	3.34965e-15	0.164479
	3.54813e-15	0.184528
	3.75837e-15	0.207019
	3.98107e-15	0.232251
	4.21697e-15	0.260555
	4.46684e-15	0.292306
	4.73151e-15	0.327923
	5.01187e-15	0.367877
	5.30884e-15	0.412695
	5.62341e-15	0.462968
	5.95662e-15	0.519359
	6.30957e-15	0.582612
	6.68344e-15	0.653559
	7.07946e-15	0.729553
	7.49894e-15	0.800825
	7.94328e-15	0.881936
	8.41395e-15	0.974152
	8.91251e-15	1.07889
	9.44061e-15	1.19775
	1e-14	1.33252
	1.05925e-14	1.48521
	1.12202e-14	1.6581
	1.1885e-14	1.85371
	1.25893e-14	2.0749
	1.33352e-14	2.32487
	1.41254e-14	2.60721
	1.49624e-14	2.92595
	1.58489e-14	3.2856
	1.6788e-14	3.68448
	1.77828e-14	4.06652
	1.88365e-14	4.44673
	1.99526e-14	4.88475
	2.11349e-14	5.3882
	2.23872e-14	5.96567
	2.37137e-14	6.62679
	2.51189e-14	7.37359
	2.66073e-14	8.10577
	2.81838e-14	8.95119
	2.98538e-14	9.92477
	3.16228e-14	11.0433
	3.34965e-14	12.1805
	3.54813e-14	13.4491
	3.75837e-14	14.9157
	3.98107e-14	16.491
	4.21697e-14	18.1695
	4.46684e-14	20.1199
	4.73151e-14	22.0616
	5.01187e-14	24.2704
	5.30884e-14	26.5034
	5.62341e-14	29.1399
	5.95662e-14	31.8405
	6.30957e-14	34.9472
	6.68344e-14	38.1752
	7.07946e-14	41.8798
	7.49894e-14	45.6545
	7.94328e-14	50.1304
	8.41395e-14	55.4563
	8.91251e-14	61.4356
	9.44061e-14	67.6446
	1e-13	74.8686
	1.05925e-13	83.2309
	1.12202e-13	87.1848
	1.1885e-13	78.305
	1.25893e-13	69.953
	1.33352e-13	62.3203
	1.41254e-13	55.6326
	1.49624e-13	49.3228
	1.58489e-13	43.0958
	1.6788e-13	36.9142
	1.77828e-13	30.8373
	1.88365e-13	24.9009
	1.99526e-13	19.8658
	2.11349e-13	17.7378
	2.23872e-13	19.9167
	2.37137e-13	27.3391
	2.51189e-13	40.9975
	2.66073e-13	61.9793
	2.81838e-13	91.4502
	2.98538e-13	130.622
	3.16228e-13	180.704
	3.34965e-13	242.828
	3.54813e-13	317.432
	3.75837e-13	404.753
	3.98107e-13	505.577
	4.21697e-13	619.377
	4.46684e-13	744.341
	4.73151e-13	866.26
	5.01187e-13	989.637
	5.30884e-13	1114.33
	5.62341e-13	1236.01
	5.95662e-13	1351.98
	6.30957e-13	1458.74
	6.68344e-13	1554.64
	7.07946e-13	1640.25
	7.49894e-13	1717
	7.94328e-13	1787.24
	8.41395e-13	1855.93
	8.91251e-13	1927.36
	9.44061e-13	2008.41
	1e-12	2105.5
