	1e-15	0.0277863
	1.12202e-15	0.0350083
	1.25893e-15	0.0441116
	1.41254e-15	0.0555881
	1.58489e-15	0.0700587
	1.77828e-15	0.0883082
	1.99526e-15	0.111328
	2.23872e-15	0.140373
	2.51189e-15	0.177028
	2.81838e-15	0.223303
	3.16228e-15	0.281741
	3.54813e-15	0.355566
	3.98107e-15	0.44887
	4.46684e-15	0.566845
	5.01187e-15	0.716095
	5.62341e-15	0.905018
	6.30957e-15	1.14432
	7.07946e-15	1.44764
	7.94328e-15	1.83242
	8.91251e-15	2.32098
	1e-14	2.94192
	1.12202e-14	3.73196
	1.25893e-14	4.73836
	1.41254e-14	5.6156
	1.58489e-14	6.49083
	1.77828e-14	7.67381
	1.99526e-14	9.2658
	2.23872e-14	11.402
	2.51189e-14	14.2632
	2.81838e-14	17.8397
	3.16228e-14	20.9357
	3.54813e-14	25.349
	3.98107e-14	30.5234
	4.46684e-14	36.2011
	5.01187e-14	42.7571
	5.62341e-14	50.9109
	6.30957e-14	61.5042
	7.07946e-14	75.6882
	7.94328e-14	97.6599
	8.91251e-14	132.086
	1e-13	183.495
