		1.12202e-15	0.00437476
	1.25893e-15	0.00550738
	1.41254e-15	0.00693323
	1.58489e-15	0.0087282
	1.77828e-15	0.0109879
	1.99526e-15	0.0138325
	2.23872e-15	0.0174134
	2.51189e-15	0.0219213
	2.81838e-15	0.0275961
	3.16228e-15	0.0347397
	3.54813e-15	0.0437323
	3.98107e-15	0.0550522
	4.46684e-15	0.0693018
	5.01187e-15	0.0872389
	5.62341e-15	0.109818
	6.30957e-15	0.138239
	7.07946e-15	0.174013
	7.94328e-15	0.219042
	8.91251e-15	0.275719
	1e-14	0.347056
	1.12202e-14	0.436842
	1.25893e-14	0.549844
	1.41254e-14	0.692061
	1.58489e-14	0.87104
	1.77828e-14	1.09627
	1.99526e-14	1.3797
	2.23872e-14	1.72006
	2.51189e-14	2.149
	2.81838e-14	2.69091
	3.16228e-14	3.37519
	3.54813e-14	4.23881
	3.98107e-14	5.32829
	4.46684e-14	6.70214
	5.01187e-14	8.43391
	5.62341e-14	10.6161
	6.30957e-14	13.3648
	7.07946e-14	16.8262
	7.94328e-14	20.6205
	8.91251e-14	25.3247
	1e-13	31.249
	1.12202e-13	38.2231
	1.25893e-13	46.1349
	1.41254e-13	54.5978
	1.58489e-13	62.6757
	1.77828e-13	71.1587
	1.99526e-13	80.8141
	2.23872e-13	92.4207
	2.51189e-13	108.044
	2.81838e-13	129.857
	3.16228e-13	160.043
	3.54813e-13	201.951
	3.98107e-13	261.381
	4.46684e-13	345.868
	5.01187e-13	465.94
	5.62341e-13	634.724
	6.30957e-13	868.317
	7.07946e-13	1185.21
	7.94328e-13	1604.94
	8.91251e-13	2143.23
	1e-12	2813.63
