	1e-15	0.0287856
	1.12202e-15	0.0362693
	1.25893e-15	0.0457031
	1.41254e-15	0.0575972
	1.58489e-15	0.072596
	1.77828e-15	0.0915137
	1.99526e-15	0.11538
	2.23872e-15	0.145495
	2.51189e-15	0.183509
	2.81838e-15	0.231506
	3.16228e-15	0.29213
	3.54813e-15	0.368732
	3.98107e-15	0.465568
	4.46684e-15	0.58804
	5.01187e-15	0.743021
	5.62341e-15	0.939257
	6.30957e-15	1.1879
	7.07946e-15	1.50318
	7.94328e-15	1.61671
	8.91251e-15	1.78665
	1e-14	2.03376
	1.12202e-14	2.38419
	1.25893e-14	2.87253
	1.41254e-14	3.54456
	1.58489e-14	4.46099
	1.77828e-14	5.30184
	1.99526e-14	5.98811
	2.23872e-14	7.04412
	2.51189e-14	8.35331
	2.81838e-14	9.19012
	3.16228e-14	10.7103
	3.54813e-14	11.4734
	3.98107e-14	13.027
	4.46684e-14	14.4876
	5.01187e-14	17.4027
	5.62341e-14	21.9576
	6.30957e-14	30.3936
	7.07946e-14	43.9403
	7.94328e-14	67.5732
	8.91251e-14	103.379
	1e-13	160.907
