	1e-15	0.0664593
	1.12202e-15	0.0836485
	1.25893e-15	0.105281
	1.41254e-15	0.132503
	1.58489e-15	0.166759
	1.77828e-15	0.209862
	1.99526e-15	0.264095
	2.23872e-15	0.332325
	2.51189e-15	0.418161
	2.81838e-15	0.526132
	3.16228e-15	0.661936
	3.54813e-15	0.832724
	3.98107e-15	1.04748
	4.46684e-15	1.31749
	5.01187e-15	1.64365
	5.62341e-15	2.0312
	6.30957e-15	2.52279
	7.07946e-15	3.14551
	7.94328e-15	3.93335
	8.91251e-15	4.92891
	1e-14	6.18555
	1.12202e-14	7.77002
	1.25893e-14	9.76568
	1.41254e-14	12.2765
	1.58489e-14	15.4321
	1.77828e-14	19.3935
	1.99526e-14	24.3603
	2.23872e-14	30.481
	2.51189e-14	38.0974
	2.81838e-14	47.6148
	3.16228e-14	59.487
	3.54813e-14	74.2684
	3.98107e-14	92.6353
	4.46684e-14	113.904
	5.01187e-14	139.712
	5.62341e-14	169.059
	6.30957e-14	202.008
	7.07946e-14	240.523
	7.94328e-14	289.539
	8.91251e-14	353.645
	1e-13	438.599
