	1.05925e-15	0.0146761
	1.12202e-15	0.0164662
	1.1885e-15	0.0184745
	1.25893e-15	0.0207278
	1.33352e-15	0.0232558
	1.41254e-15	0.0260921
	1.49624e-15	0.0292742
	1.58489e-15	0.0328443
	1.6788e-15	0.0368497
	1.77828e-15	0.0413433
	1.88365e-15	0.0463847
	1.99526e-15	0.0520407
	2.11349e-15	0.058386
	2.23872e-15	0.0655048
	2.37137e-15	0.0734911
	2.51189e-15	0.0824507
	2.66073e-15	0.0925021
	2.81838e-15	0.103778
	2.98538e-15	0.116428
	3.16228e-15	0.130619
	3.34965e-15	0.146538
	3.54813e-15	0.164397
	3.75837e-15	0.18443
	3.98107e-15	0.206903
	4.21697e-15	0.232112
	4.46684e-15	0.258323
	4.73151e-15	0.279673
	5.01187e-15	0.304291
	5.30884e-15	0.332613
	5.62341e-15	0.365132
	5.95662e-15	0.402401
	6.30957e-15	0.445045
	6.68344e-15	0.493766
	7.07946e-15	0.549353
	7.49894e-15	0.612696
	7.94328e-15	0.684793
	8.41395e-15	0.766768
	8.91251e-15	0.859884
	9.44061e-15	0.96556
	1e-14	1.08539
	1.05925e-14	1.22116
	1.12202e-14	1.35435
	1.1885e-14	1.49406
	1.25893e-14	1.65463
	1.33352e-14	1.83881
	1.41254e-14	2.007
	1.49624e-14	2.19632
	1.58489e-14	2.41685
	1.6788e-14	2.67283
	1.77828e-14	2.96905
	1.88365e-14	3.24967
	1.99526e-14	3.55698
	2.11349e-14	3.91804
	2.23872e-14	4.34023
	2.37137e-14	4.77334
	2.51189e-14	5.21895
	2.66073e-14	5.74719
	2.81838e-14	6.35363
	2.98538e-14	6.91592
	3.16228e-14	7.59091
	3.34965e-14	8.34571
	3.54813e-14	9.07686
	3.75837e-14	9.96315
	3.98107e-14	10.7732
	4.21697e-14	11.7597
	4.46684e-14	12.6989
	4.73151e-14	13.8071
	5.01187e-14	14.9197
	5.30884e-14	16.1881
	5.62341e-14	17.4475
	5.95662e-14	18.9348
	6.30957e-14	20.8201
	6.68344e-14	23.1616
	7.07946e-14	26.0245
	7.49894e-14	29.4816
	7.94328e-14	33.4968
	8.41395e-14	37.8227
	8.91251e-14	42.8614
	9.44061e-14	48.7015
	1e-13	55.3586
	1.05925e-13	62.9613
	1.12202e-13	55.8912
	1.1885e-13	46.8152
	1.25893e-13	38.3551
	1.33352e-13	30.7221
	1.41254e-13	24.165
	1.49624e-13	18.9751
	1.58489e-13	15.0425
	1.6788e-13	11.1619
	1.77828e-13	7.34291
	1.88365e-13	3.84053
	1.99526e-13	1.2925
	2.11349e-13	0.614207
	2.23872e-13	3.09091
	2.37137e-13	9.84087
	2.51189e-13	22.0616
	2.66073e-13	40.5698
	2.81838e-13	66.7635
	2.98538e-13	101.471
	3.16228e-13	145.872
	3.34965e-13	201.142
	3.54813e-13	267.347
	3.75837e-13	345.474
	3.98107e-13	435.943
	4.21697e-13	537.452
	4.46684e-13	637.785
	4.73151e-13	742.812
	5.01187e-13	849.009
	5.30884e-13	953.619
	5.62341e-13	1051.59
	5.95662e-13	1137.47
	6.30957e-13	1206.98
	6.68344e-13	1262.58
	7.07946e-13	1306.82
	7.49894e-13	1340.99
	7.94328e-13	1367.9
	8.41395e-13	1391.73
	8.91251e-13	1417.66
	9.44061e-13	1451.45
	1e-12	1498.82
