	1e-15	0.00293767
	1.12202e-15	0.00369845
	1.25893e-15	0.00465627
	1.41254e-15	0.00586218
	1.58489e-15	0.00738045
	1.77828e-15	0.009292
	1.99526e-15	0.0116987
	2.23872e-15	0.014729
	2.51189e-15	0.0185443
	2.81838e-15	0.0233481
	3.16228e-15	0.0293967
	3.54813e-15	0.0370128
	3.98107e-15	0.0466027
	4.46684e-15	0.0586783
	5.01187e-15	0.0738844
	5.62341e-15	0.0930329
	6.30957e-15	0.117147
	7.07946e-15	0.147515
	7.94328e-15	0.185762
	8.91251e-15	0.233933
	1e-14	0.294607
	1.12202e-14	0.371033
	1.25893e-14	0.467309
	1.41254e-14	0.588599
	1.58489e-14	0.741415
	1.77828e-14	0.933974
	1.99526e-14	1.17664
	2.23872e-14	1.48248
	2.51189e-14	1.86802
	2.81838e-14	2.35409
	3.16228e-14	2.96703
	3.54813e-14	3.74012
	3.98107e-14	4.71545
	4.46684e-14	5.94628
	5.01187e-14	7.01716
	5.62341e-14	8.38423
	6.30957e-14	10.1245
	7.07946e-14	12.3509
	7.94328e-14	15.0831
	8.91251e-14	17.458
	1e-13	20.5682
	1.12202e-13	23.0036
	1.25893e-13	25.0863
	1.41254e-13	26.3812
	1.58489e-13	27.3236
	1.77828e-13	28.9596
	1.99526e-13	32.3715
	2.23872e-13	38.7345
	2.51189e-13	50.7465
	2.81838e-13	71.691
	3.16228e-13	106.275
	3.54813e-13	161.793
	3.98107e-13	242.571
	4.46684e-13	360.388
	5.01187e-13	532.375
	5.62341e-13	775.813
	6.30957e-13	1109.12
	7.07946e-13	1549.35
	7.94328e-13	2106.39
	8.91251e-13	2786.75
	1e-12	3574.73
