	1e-15	0.0629842
	1.12202e-15	0.0792737
	1.25893e-15	0.0997733
	1.41254e-15	0.12557
	1.58489e-15	0.15803
	1.77828e-15	0.198874
	1.99526e-15	0.250262
	2.23872e-15	0.314912
	2.51189e-15	0.396239
	2.81838e-15	0.498536
	3.16228e-15	0.616851
	3.54813e-15	0.757463
	3.98107e-15	0.936892
	4.46684e-15	1.16541
	5.01187e-15	1.45594
	5.62341e-15	1.82475
	6.30957e-15	2.29224
	7.07946e-15	2.88407
	7.94328e-15	3.6324
	8.91251e-15	4.57753
	1e-14	5.7699
	1.12202e-14	7.27258
	1.25893e-14	9.16431
	1.41254e-14	11.5033
	1.58489e-14	14.4146
	1.77828e-14	18.0728
	1.99526e-14	22.6629
	2.23872e-14	28.4137
	2.51189e-14	35.6072
	2.81838e-14	44.5901
	3.16228e-14	55.7869
	3.54813e-14	69.3297
	3.98107e-14	83.2419
	4.46684e-14	96.1206
	5.01187e-14	112.907
	5.62341e-14	134.135
	6.30957e-14	161.688
	7.07946e-14	197.77
	7.94328e-14	245.2
	8.91251e-14	306.347
	1e-13	388.151
