2e-16 0.000330328
2.24404e-16 0.000415876
2.51786e-16 0.000523582
2.82508e-16 0.000659186
3.16978e-16 0.000829917
3.55656e-16 0.00104487
3.99052e-16 0.00131552
4.47744e-16 0.00165628
5.02378e-16 0.00208534
5.63676e-16 0.00262557
6.32456e-16 0.00330579
7.09626e-16 0.00416231
7.96214e-16 0.00524083
8.93368e-16 0.00659894
1.00237e-15 0.00830917
1.12468e-15 0.0104629
1.26191e-15 0.0131751
1.41589e-15 0.016591
1.58866e-15 0.0208932
1.7825e-15 0.0263119
2e-15 0.0331374
2.24404e-15 0.0417353
2.51786e-15 0.0525669
2.82508e-15 0.0662134
3.16978e-15 0.0834081
3.55656e-15 0.105076
3.99052e-15 0.132383
4.47744e-15 0.166802
5.02378e-15 0.210192
5.63676e-15 0.243952
6.32456e-15 0.287977
7.09626e-15 0.346728
7.96214e-15 0.424475
8.93368e-15 0.526663
1.00237e-14 0.660244
1.12468e-14 0.834081
1.26191e-14 1.05948
1.41589e-14 1.30178
1.58866e-14 1.60774
1.7825e-14 2.01166
2e-14 2.54195
2.24404e-14 3.23504
2.51786e-14 4.13771
2.82508e-14 5.31004
3.16978e-14 6.755
3.55656e-14 8.61073
3.99052e-14 11.02
4.47744e-14 14.1065
5.02378e-14 18.0019
5.63676e-14 23.0298
6.32456e-14 29.5566
7.09626e-14 38.0266
7.96214e-14 48.9259
8.93368e-14 62.8644
1.00237e-13 80.9834
1.12468e-13 92.9595
1.26191e-13 70.2651
1.41589e-13 49.5727
1.58866e-13 31.6195
1.7825e-13 17.9395
2e-13 9.85269
2.24404e-13 8.61968
2.51786e-13 14.4138
2.82508e-13 26.9865
3.16978e-13 48.3015
3.55656e-13 47.3297
3.99052e-13 58.7368
4.47744e-13 98.3556
5.02378e-13 171.326
5.63676e-13 278.396
6.32456e-13 415.622
7.09626e-13 585.968
7.96214e-13 792.081
8.93368e-13 1053.3
1.00237e-12 1384.08
1.12468e-12 1778.25
1.26191e-12 2268.26
1.41589e-12 2713.96
1.58866e-12 2777.05
1.7825e-12 2530.04
