6e-16 0.00296877
6.73212e-16 0.00373698
7.55358e-16 0.0047039
8.47524e-16 0.0059209
9.50934e-16 0.00745261
1.06697e-15 0.00938037
1.19716e-15 0.0118065
1.34323e-15 0.0148597
1.50713e-15 0.0187018
1.69103e-15 0.0235365
1.89737e-15 0.02962
2.12888e-15 0.0372741
2.38864e-15 0.0469039
2.6801e-15 0.0590181
3.00712e-15 0.0742566
3.37405e-15 0.093423
3.78574e-15 0.117527
4.24768e-15 0.147837
4.76597e-15 0.18251
5.34751e-15 0.206762
6e-15 0.240626
6.73212e-15 0.286966
7.55358e-15 0.349425
8.47524e-15 0.432622
9.50934e-15 0.542401
1.06697e-14 0.686148
1.19716e-14 0.80405
1.34323e-14 0.962383
1.50713e-14 1.1814
1.69103e-14 1.47875
1.89737e-14 1.81702
2.12888e-14 2.2239
2.38864e-14 2.78334
2.6801e-14 3.42357
3.00712e-14 4.24522
3.37405e-14 5.0948
3.78574e-14 6.20928
4.24768e-14 7.57532
4.76597e-14 9.15916
5.34751e-14 11.0376
6e-14 13.1898
6.73212e-14 15.6898
7.55358e-14 18.5443
8.47524e-14 21.8211
9.50934e-14 25.3293
1.06697e-13 29.1246
1.19716e-13 35.6055
1.34323e-13 45.0936
1.50713e-13 54.8564
1.69103e-13 68.4632
1.89737e-13 86.7892
2.12888e-13 110.7
2.38864e-13 141.175
2.6801e-13 178.716
3.00712e-13 224.66
3.37405e-13 280.867
3.78574e-13 349.218
4.24768e-13 432.487
4.76597e-13 534.871
5.34751e-13 660.968
6e-13 818.434
6.73212e-13 1020.73
7.55358e-13 1277.84
8.47524e-13 1599.38
9.50934e-13 1933.53
1.06697e-12 2305.36
1.19716e-12 2676.89
1.34323e-12 2784.79
1.50713e-12 2638.18
1.69103e-12 2348.48
1.89737e-12 2247.62
2.12888e-12 2466.86
2.38864e-12 2604.22
2.6801e-12 2466.65
3.00712e-12 2544.84
3.37405e-12 2669.67
3.78574e-12 2597.63
4.24768e-12 2703.67
4.76597e-12 2657.92
5.34751e-12 2715.57
