#This is generated for V_{LRI} = 6*10^{-14} eV
# Format: symmetry i, symmetry j, Delta chi^2
# Created: 2024-03-28 [Pragyanprasu Swain]
# Last updated 2024-03-28 [Pragyanprasu Swain]

1	14	176.429
1	13	176.429
1	12	90.1934
1	11	45.0535
1	10	60.88
1	9	60.88
1	8	64.8
1	7	64.8
1	6	116.36
1	5	116.36
1	4	0
1	3	0
1	2	0.0
1	1	0
2	14	176.429
2	13	176.429
2	12	90.1934
2	11	45.0535
2	10	60.88
2	9	60.88
2	8	64.8
2	7	64.8
2	6	116.36
2	5	116.36
2	4	0
2	3	0
2	2	0.0
2	1	0
3	14	176.429
3	13	176.429
3	12	90.1934
3	11	45.0535
3	10	60.88
3	9	60.88
3	8	64.8
3	7	64.8
3	6	116.36
3	5	116.36
3	4	0
3	3	0
3	2	0.0
3	1	0
4	14	176.429
4	13	176.429
4	12	90.1934
4	11	45.0535
4	10	60.88
4	9	60.88
4	8	64.8
4	7	64.8
4	6	116.36
4	5	116.36
4	4	0
4	3	0
4	2	0.0
4	1	0
5	14	251.642
5	13	251.642
5	12	192.748
5	11	111.077
5	10	122.044
5	9	122.044
5	8	68.62
5	7	68.62
5	6	0
5	5	0
5	4	62.759
5	3	62.759
5	2	62.759
5	1	62.759
6	14	251.642
6	13	251.642
6	12	192.748
6	11	111.077
6	10	122.044
6	9	122.044
6	8	68.62
6	7	68.62
6	6	0
6	5	0
6	4	62.759
6	3	62.759
6	2	62.759
6	1	62.759
7	14	158.286
7	13	158.286
7	12	198.082
7	11	18.589
7	10	128.24
7	9	128.24
7	8	0
7	7	0
7	6	140.425
7	5	140.425
7	4	126.236
7	3	126.236
7	2	126.236
7	1	126.236
8	14	158.286
8	13	158.286
8	12	198.082
8	11	18.589
8	10	128.24
8	9	128.24
8	8	0
8	7	0
8	6	140.425
8	5	140.425
8	4	126.236
8	3	126.236
8	2	126.236
8	1	126.236
9	14	103.15
9	13	103.15
9	12	22.07
9	11	38.75
9	10	0
9	9	0
9	8	51.86
9	7	51.86
9	6	204
9	5	204
9	4	80.52
9	3	80.52
9	2	80.52
9	1	80.52
10	14	103.15
10	13	103.15
10	12	22.07
10	11	38.75
10	10	0
10	9	0
10	8	51.86
10	7	51.86
10	6	204
10	5	204
10	4	80.52
10	3	80.52
10	2	80.52
10	1	80.52
11	14	133.35
11	13	133.35
11	12	150.05
11	11	0
11	10	112.21
11	9	112.21
11	8	23.39
11	7	23.39
11	6	221.14
11	5	221.14
11	4	112.84
11	3	112.84
11	2	112.84
11	1	112.84
12	14	125.5
12	13	125.5
12	12	0
12	11	44.06
12	10	27.13
12	9	27.13
12	8	113.47
12	7	113.47
12	6	331.98
12	5	331.98
12	4	101.74
12	3	101.74
12	2	101.74
12	1	101.74
13	14	0
13	13	0
13	12	103.75
13	11	115.01
13	10	86.56
13	9	86.56
13	8	132.2
13	7	132.2
13	6	425.57
13	5	425.57
13	4	305.1
13	3	305.1
13	2	305.1
13	1	305.1
14	14	0
14	13	0
14	12	103.75
14	11	115.01
14	10	86.56
14	9	86.56
14	8	132.2
14	7	132.2
14	6	425.57
14	5	425.57
14	4	305.1
14	3	305.1
14	2	305.1
14	1	305.1
