-35.	-28.99875098
-34.86831177741761	-28.997407760129658
-34.75	-28.996200979999998
-34.627839820200954	-28.993977664727655
-34.5	-28.99165098
-34.39380168281489	-28.988231394186638
-34.25	-28.98360098
-34.169383445297505	-28.979021959692897
-34.	-28.96940098
-33.957823956521736	-28.965183375652174
-33.8059902	-28.95
-33.762171782608696	-28.945618158260867
-33.75	-28.944400979999998
-33.59182724887556	-28.916942190404797
-33.5	-28.90100098
-33.43749850609756	-28.882500537804876
-33.36148317567567	-28.86
-33.30030338414634	-28.841890781707317
-33.25	-28.82700098
-33.18243127074443	-28.794324742532005
-33.13213196856906	-28.77
-33.075745637743005	-28.742731570412516
-33.	-28.70610098
-32.97592604685482	-28.688666623132264
-32.963958878762774	-28.68
-32.89291553218963	-28.628550408411733
-32.83968381662524	-28.59
-32.80990501752444	-28.5684341936912
-32.75	-28.52505098
-32.73050507392996	-28.507018173385212
-32.72291785945946	-28.5
-32.660466163424125	-28.442232181167316
-32.62562056216216	-28.41
-32.59042725291829	-28.377446188949417
-32.528323264864866	-28.32
-32.52038834241245	-28.312660196731517
-32.5	-28.29380098
-32.452900501993206	-28.246955819282444
-32.43585262417052	-28.23
-32.386460224420496	-28.180874319208623
-32.34536398552182	-28.14
-32.32001994684778	-28.114792819134802
-32.25487534687311	-28.05
-32.25357966927506	-28.048711319060978
-32.25	-28.045150980000003
-32.18737056487202	-27.982546596646074
-32.16481494597839	-27.96
-32.121174624889676	-27.916377135039717
-32.07477893157263	-27.87
-32.054978684907326	-27.850207673433363
-32.	-27.795250980000002
-31.988776140712393	-27.78404058934354
-31.984730696836202	-27.78
-31.922541227553722	-27.717885158080662
-31.894622567080496	-27.69
-31.856306314395056	-27.65172972681778
-31.80451443732479	-27.6
-31.790071401236386	-27.585574295554903
-31.75	-27.54555098
-31.723693221844012	-27.519470440136157
-31.714140629412952	-27.51
-31.657095619357705	-27.45344557703123
-31.623359915271333	-27.42
-31.590498016871393	-27.3874207139263
-31.532579201129714	-27.33
-31.523900414385082	-27.321395850821368
-31.5	-27.29770098
-31.455621458237193	-27.25597627503461
-31.43862903637524	-27.24
-31.386401338255652	-27.190895518227965
-31.34290472239949	-27.15
-31.31718121827411	-27.125814761421317
-31.25	-27.06265098
-31.247799651394423	-27.060792125498008
-31.24686200284091	-27.06
-31.1730984561753	-26.997684555776893
-31.140327911931816	-26.97
-31.098397260956176	-26.934576986055777
-31.033793821022726	-26.88
-31.023696065737052	-26.871469416334662
-31.	-26.85145098
-30.94727952985587	-26.808979369251887
-30.923720233366435	-26.79
-30.870066077556622	-26.746776212079617
-30.8120022591857	-26.7
-30.792852625257378	-26.684573054907343
-30.75	-26.65005098
-30.706295307725885	-26.62573368921868
-30.678017649173256	-26.61
-30.608084919249237	-26.571089429070273
-30.516263515456505	-26.52
-30.50987453077259	-26.51644516892187
-30.5	-26.51095098
-30.364901568758345	-26.478635435246996
-30.25	-26.45115098
-30.19596070516096	-26.449454146142052
-30.	-26.44330098
-29.9746648	-26.439120672
-29.919387999999998	-26.43
-29.80323622857143	-26.410834957714286
-29.75	-26.40205098
-29.6044321875	-26.43
-29.5	-26.45005098
-29.44194852345107	-26.450898531557613
-29.25	-26.45370098
-29.183010231769362	-26.45411631656303
-29.	-26.45525098
-28.944697809899257	-26.449908788436268
-28.75	-26.43110098
-28.746342259136213	-26.431316786710962
-28.5	-26.44585098
-28.46051076233184	-26.444216125560537
-28.25	-26.43550098
-28.237861915269196	-26.434369710503088
-28.19097660944206	-26.43
-28.039274095322153	-26.415861325684023
-28.	-26.41220098
-27.8271876974629	-26.402212428913355
-27.75	-26.397750979999998
-27.630085174418607	-26.383169337209303
-27.5	-26.36735098
-27.456238432	-26.35575416448
-27.39678875471698	-26.34
-27.312238432	-26.31759416448
-27.25	-26.30110098
-27.197416155587568	-26.268930183988473
-27.16647437070938	-26.25
-27.104804507100226	-26.212270377443918
-27.019367473030403	-26.16
-27.012192858612885	-26.155610570899363
-27.	-26.14815098
-26.903564930898323	-26.104716624876605
-26.826485390763764	-26.07
-26.792508662388943	-26.054696881539982
-26.75	-26.03555098
-26.66818706921944	-26.009452655081002
-26.575858996865204	-25.98
-26.535639204712812	-25.967169886303388
-26.5	-25.95580098
-26.38556351304348	-25.931197135304348
-26.25	-25.90205098
-26.225234319769832	-25.898915644882862
-26.15481058451817	-25.89
-26.040277476366626	-25.875500108508014
-26.	-25.87040098
